,created_at_date,search_query,searches,users
734,2022-09-23,y199yc777,12,10
735,2022-09-23,y455co750,28022,21233
736,2022-09-23,y535ao47,2838,1683
737,2022-09-23,y769aa178,180,161
738,2022-09-24,a201ah761,3662,2881
739,2022-09-24,a325bt198,463,370
740,2022-09-24,a474ka159,1,1
741,2022-09-24,a713bx790,3293,2697
742,2022-09-24,a714ht38,2217,1250
743,2022-09-24,a894ep152,448,304
744,2022-09-24,a988ao54,4043,3166
745,2022-09-24,b144ko147,758,413
746,2022-09-24,b166pe750,18,17
747,2022-09-24,b306ab797,17901,13802
748,2022-09-24,b450yk24,104,84
749,2022-09-24,b772ay05,25,14
750,2022-09-24,b795mc156,2,2
751,2022-09-24,b944hx190,1,1
752,2022-09-24,c060cp78,10,9
753,2022-09-24,c491ab797,3899,2991
754,2022-09-24,c579bc154,10,8
755,2022-09-24,c610pp39,2,1
756,2022-09-24,c815mp09,161,76
757,2022-09-24,c830bm797,52,49
758,2022-09-24,e321mx750,3,3
759,2022-09-24,e419ac11,55,42
760,2022-09-24,e426kh98,1,1
761,2022-09-24,e557ox750,1,1
762,2022-09-24,e582ob154,3,1
763,2022-09-24,e923mo03,1,1
764,2022-09-24,e945yy163,7,7
765,2022-09-24,e954yh154,2,2
766,2022-09-24,h003ek178,101,78
767,2022-09-24,h081ty93,5614,4213
768,2022-09-24,h191yo26,29886,21568
769,2022-09-24,h795ek47,1291,1163
770,2022-09-24,k090mo777,7,7
771,2022-09-24,k140hm198,12743,8405
772,2022-09-24,k426ek199,48,28
773,2022-09-24,k725xc73,3,3
774,2022-09-24,k784cy98,2,2
775,2022-09-24,k828oh24,2,2
776,2022-09-24,k894co178,46,34
777,2022-09-24,m129ht98,1,1
778,2022-09-24,m244ck38,4,4
779,2022-09-24,m482ke97,1,1
780,2022-09-24,m707mm78,2095,1516
781,2022-09-24,m973by78,1135,770
782,2022-09-24,o007my790,35,30
783,2022-09-24,o386bt40,23,17
784,2022-09-24,o581kp761,34,28
785,2022-09-24,o658po799,1,1
786,2022-09-24,o783bh790,256844,180647
787,2022-09-24,p176hh198,13,9
788,2022-09-24,p282oe198,10,5
789,2022-09-24,p444ky777,96,74
790,2022-09-24,p536kh761,65,51
791,2022-09-24,p745hb198,7,7
792,2022-09-24,p803ee56,44,17
793,2022-09-24,t146yc56,1126,741
794,2022-09-24,t287at177,1,1
795,2022-09-24,t522mm797,2,2
796,2022-09-24,t531ka77,546,434
797,2022-09-24,t621bc39,1,1
798,2022-09-24,t834kx124,88,49
799,2022-09-24,t949kt78,649,445
800,2022-09-24,x085ee98,1485,1076
801,2022-09-24,x304ak152,1,1
802,2022-09-24,x444bc197,9,7
803,2022-09-24,x922mm56,4,4
804,2022-09-24,y090oe26,3,3
805,2022-09-24,y199yc777,6,6
806,2022-09-24,y455co750,14007,10706
807,2022-09-24,y535ao47,1923,1112
808,2022-09-24,y769aa178,148,126
809,2022-09-25,a011ko790,1,1
810,2022-09-25,a201ah761,1985,1571
811,2022-09-25,a325bt198,349,260
812,2022-09-25,a474ka159,21,19
813,2022-09-25,a637bb178,1,1
814,2022-09-25,a642ab136,1,1
815,2022-09-25,a713bx790,2925,2333
816,2022-09-25,a714ht38,2066,1260
817,2022-09-25,a894ep152,300,222
818,2022-09-25,a988ao54,2186,1741
819,2022-09-25,b144ko147,655,328
820,2022-09-25,b166pe750,5,5
821,2022-09-25,b306ab797,13728,10626
822,2022-09-25,b450yk24,72,63
823,2022-09-25,b772ay05,16,15
824,2022-09-25,b795mc156,179,137
825,2022-09-25,b944hx190,1,1
826,2022-09-25,c060cp78,3,3
827,2022-09-25,c491ab797,1356,1019
828,2022-09-25,c579bc154,15,10
829,2022-09-25,c610pp39,1,1
830,2022-09-25,c815mp09,129,58
831,2022-09-25,c830bm797,82,79
832,2022-09-25,e100pe61,1,1
833,2022-09-25,e321mx750,6,4
834,2022-09-25,e419ac11,29,29
835,2022-09-25,e582ob154,3,2
836,2022-09-25,e839bh150,1,1
837,2022-09-25,e945yy163,8,6
838,2022-09-25,e985et124,3,2
839,2022-09-25,h003ek178,35,22
840,2022-09-25,h081ty93,3672,2768
841,2022-09-25,h191yo26,11175,8473
842,2022-09-25,h795ek47,6233,4378
843,2022-09-25,k090mo777,13,12
844,2022-09-25,k140hm198,5628,3874
845,2022-09-25,k426ek199,60,38
846,2022-09-25,k725xc73,4,3
847,2022-09-25,k784cy98,1,1
848,2022-09-25,k894co178,191,169
849,2022-09-25,m129ht98,3,3
850,2022-09-25,m244ck38,1,1
851,2022-09-25,m250op68,1,1
852,2022-09-25,m460ho197,2,2
853,2022-09-25,m482ke97,3,2
854,2022-09-25,m666ka98,1,1
855,2022-09-25,m707mm78,3159,2335
856,2022-09-25,m973by78,799,548
857,2022-09-25,o007my790,14,14
858,2022-09-25,o386bt40,15,11
859,2022-09-25,o581kp761,16,10
860,2022-09-25,o658po799,1,1
861,2022-09-25,o783bh790,65922,45081
862,2022-09-25,p176hh198,9,8
863,2022-09-25,p444ky777,73,62
864,2022-09-25,p536kh761,55,33
865,2022-09-25,p745hb198,14,9
866,2022-09-25,p803ee56,11,11
867,2022-09-25,t146yc56,1117,761
868,2022-09-25,t531ka77,442,361
869,2022-09-25,t834kx124,44,19
870,2022-09-25,t949kt78,522,354
871,2022-09-25,x035em193,13,11
872,2022-09-25,x085ee98,12153,8704
873,2022-09-25,x304ak152,6,5
874,2022-09-25,x444bc197,6,6
875,2022-09-25,x630om161,2,2
876,2022-09-25,x922mm56,18,7
877,2022-09-25,y090oe26,2,2
878,2022-09-25,y150op77,2,1
879,2022-09-25,y199yc777,8,8
880,2022-09-25,y455co750,7145,5649
881,2022-09-25,y535ao47,1463,856
882,2022-09-25,y769aa178,138,113
883,2022-09-26,a201ah761,1063,837
884,2022-09-26,a307hk156,2,2
885,2022-09-26,a325bt198,223,145
886,2022-09-26,a474ka159,15,14
887,2022-09-26,a642ab136,2,2
888,2022-09-26,a713bx790,2203,1794
889,2022-09-26,a714ht38,1752,1097
890,2022-09-26,a894ep152,285,223
891,2022-09-26,a988ao54,1380,1076
892,2022-09-26,b144ko147,430,210
893,2022-09-26,b166pe750,3,3
894,2022-09-26,b306ab797,8307,6353
895,2022-09-26,b450yk24,61,58
896,2022-09-26,b772ay05,3,3
897,2022-09-26,b795mc156,65,47
898,2022-09-26,c025ex797,1,1
899,2022-09-26,c060cp78,8,8
900,2022-09-26,c491ab797,1104,845
901,2022-09-26,c579bc154,5,5
902,2022-09-26,c815mp09,164,89
903,2022-09-26,c830bm797,43,33
904,2022-09-26,e040xk196,1,1
905,2022-09-26,e184ph40,1,1
906,2022-09-26,e321mx750,3,3
907,2022-09-26,e354yp777,1,1
908,2022-09-26,e419ac11,34,33
909,2022-09-26,e426kh98,2,2
910,2022-09-26,e945yy163,10,8
911,2022-09-26,e985et124,3,2
912,2022-09-26,h003ek178,13,13
913,2022-09-26,h081ty93,2876,2170
914,2022-09-26,h191yo26,5245,3964
915,2022-09-26,h795ek47,5256,3671
916,2022-09-26,k090mo777,4,4
917,2022-09-26,k140hm198,3190,2155
918,2022-09-26,k426ek199,60,26
919,2022-09-26,k484kh98,2,2
920,2022-09-26,k725xc73,1,1
921,2022-09-26,k784cy98,1,1
922,2022-09-26,k828oh24,4,3
923,2022-09-26,k894co178,110,101
924,2022-09-26,m244ck38,1,1
925,2022-09-26,m666ka98,1,1
926,2022-09-26,m707mm78,1905,1343
927,2022-09-26,m973by78,660,451
928,2022-09-26,o007my790,10,9
929,2022-09-26,o386bt40,14,10
930,2022-09-26,o581kp761,15,12
931,2022-09-26,o783bh790,43666,29520
932,2022-09-26,p176hh198,8,8
933,2022-09-26,p282oe198,2,1
934,2022-09-26,p444ky777,47,44
935,2022-09-26,p536kh761,55,44
936,2022-09-26,p745hb198,15,10
937,2022-09-26,p803ee56,11,11
938,2022-09-26,t146yc56,981,660
939,2022-09-26,t287at177,2,2
940,2022-09-26,t531ka77,266,194
941,2022-09-26,t790ek761,1,1
942,2022-09-26,t834kx124,53,19
943,2022-09-26,t949kt78,369,255
944,2022-09-26,x035em193,7,7
945,2022-09-26,x085ee98,2562,1823
946,2022-09-26,x304ak152,1,1
947,2022-09-26,x444bc197,8,6
948,2022-09-26,x922mm56,6,4
949,2022-09-26,y090oe26,1,1
950,2022-09-26,y150op77,1,1
951,2022-09-26,y199yc777,11,10
952,2022-09-26,y455co750,3988,3063
953,2022-09-26,y535ao47,851,501
954,2022-09-26,y769aa178,112,101
955,2022-09-27,a011ko790,3,1
956,2022-09-27,a201ah761,523,409
957,2022-09-27,a261ab198,1,1
958,2022-09-27,a325bt198,236,177
959,2022-09-27,a474ka159,4,4
960,2022-09-27,a713bx790,1520,1262
961,2022-09-27,a714ht38,1491,940
962,2022-09-27,a894ep152,290,227
963,2022-09-27,a988ao54,841,678
964,2022-09-27,b144ko147,288,160
965,2022-09-27,b166pe750,5,3
966,2022-09-27,b306ab797,5537,4379
967,2022-09-27,b450yk24,34,30
968,2022-09-27,b772ay05,4,4
969,2022-09-27,b795mc156,28,25
970,2022-09-27,b944hx190,1,1
971,2022-09-27,c060cp78,8,7
972,2022-09-27,c491ab797,872,682
973,2022-09-27,c579bc154,11,8
974,2022-09-27,c815mp09,99,53
975,2022-09-27,c830bm797,14,11
976,2022-09-27,e100pe61,1,1
977,2022-09-27,e419ac11,25,25
978,2022-09-27,e839bh150,2,2
979,2022-09-27,e923mo03,1,1
980,2022-09-27,e945yy163,12,5
981,2022-09-27,e954yh154,1,1
982,2022-09-27,h003ek178,21,16
983,2022-09-27,h081ty93,2042,1516
984,2022-09-27,h191yo26,2902,2275
985,2022-09-27,h795ek47,1212,892
986,2022-09-27,k090mo777,18,13
987,2022-09-27,k140hm198,2491,1806
988,2022-09-27,k426ek199,57,20
989,2022-09-27,k484kh98,2,2
990,2022-09-27,k725xc73,1,1
991,2022-09-27,k784cy98,1,1
992,2022-09-27,k828oh24,1,1
993,2022-09-27,k894co178,59,49
994,2022-09-27,m129ht98,1,1
995,2022-09-27,m244ck38,1,1
996,2022-09-27,m460ho197,1283,1015
997,2022-09-27,m663hx198,1,1
998,2022-09-27,m666ka98,2,1
999,2022-09-27,m707mm78,1664,1253
1000,2022-09-27,m973by78,473,319
1001,2022-09-27,o007my790,8,6
1002,2022-09-27,o312hk799,1,1
1003,2022-09-27,o386bt40,6,6
1004,2022-09-27,o581kp761,14,12
1005,2022-09-27,o658po799,526,398
1006,2022-09-27,o783bh790,25424,17522
1007,2022-09-27,p176hh198,3,3
1008,2022-09-27,p282oe198,2,1
1009,2022-09-27,p444ky777,47,39
1010,2022-09-27,p536kh761,30,28
1011,2022-09-27,p745hb198,9,8
1012,2022-09-27,p745mh102,1,1
1013,2022-09-27,p803ee56,17,13
1014,2022-09-27,t146yc56,768,533
1015,2022-09-27,t522mm797,1,1
1016,2022-09-27,t531ka77,145,115
1017,2022-09-27,t621bc39,1,1
1018,2022-09-27,t834kx124,34,5
1019,2022-09-27,t949kt78,283,221
1020,2022-09-27,x035em193,2,2
1021,2022-09-27,x085ee98,2464,1863
1022,2022-09-27,x242ay797,2,1
1023,2022-09-27,x444bc197,6,3
1024,2022-09-27,x920mb56,1,1
1025,2022-09-27,x922mm56,7,7
1026,2022-09-27,y090oe26,42,40
1027,2022-09-27,y199yc777,7,7
1028,2022-09-27,y455co750,2567,2019
1029,2022-09-27,y534ce24,1,1
1030,2022-09-27,y535ao47,736,460
1031,2022-09-27,y685yx174,1,1
1032,2022-09-27,y769aa178,164,144
1033,2022-09-28,a201ah761,264,200
1034,2022-09-28,a307hk156,1,1
1035,2022-09-28,a325bt198,185,126
1036,2022-09-28,a474ka159,2,2
1037,2022-09-28,a713bx790,1297,1099
1038,2022-09-28,a714ht38,1328,878
1039,2022-09-28,a894ep152,171,121
1040,2022-09-28,a988ao54,544,463
1041,2022-09-28,b144ko147,230,104
1042,2022-09-28,b166pe750,3,3
1043,2022-09-28,b306ab797,3351,2784
1044,2022-09-28,b450yk24,17,15
1045,2022-09-28,b772ay05,3,3
1046,2022-09-28,b795mc156,38,32
1047,2022-09-28,c060cp78,1386,945
1048,2022-09-28,c491ab797,360,282
1049,2022-09-28,c579bc154,11,5
1050,2022-09-28,c815mp09,44,39
1051,2022-09-28,c830bm797,9,9
1052,2022-09-28,e040xk196,3,3
1053,2022-09-28,e100pe61,1,1
1054,2022-09-28,e321mx750,3,3
1055,2022-09-28,e354yp777,1,1
1056,2022-09-28,e419ac11,17,17
1057,2022-09-28,e923mo03,1,1
1058,2022-09-28,e945yy163,5,5
1059,2022-09-28,h003ek178,6,5
1060,2022-09-28,h081ty93,1284,1008
1061,2022-09-28,h191yo26,2062,1725
1062,2022-09-28,h795ek47,451,321
1063,2022-09-28,k090mo777,8,8
1064,2022-09-28,k140hm198,1324,978
1065,2022-09-28,k426ek199,62,25
1066,2022-09-28,k484kh98,9,9
1067,2022-09-28,k725xc73,3,3
1068,2022-09-28,k784cy98,6,5
1069,2022-09-28,k894co178,43,38
1070,2022-09-28,m129ht98,1,1
1071,2022-09-28,m250op68,1,1
1072,2022-09-28,m460ho197,1404,1106
1073,2022-09-28,m482ke97,2,2
1074,2022-09-28,m663hx198,1,1
1075,2022-09-28,m707mm78,1054,818
1076,2022-09-28,m973by78,372,254
1077,2022-09-28,o007my790,2,1
1078,2022-09-28,o219ty198,3,3
1079,2022-09-28,o386bt40,14,10
1080,2022-09-28,o543mc174,2,1
1081,2022-09-28,o581kp761,8,7
1082,2022-09-28,o658po799,540,458
1083,2022-09-28,o783bh790,20303,14279
1084,2022-09-28,o969am198,18,14
1085,2022-09-28,p176hh198,5,5
1086,2022-09-28,p282oe198,2,1
1087,2022-09-28,p444ky777,36,31
1088,2022-09-28,p536kh761,19,19
1089,2022-09-28,p745hb198,10,10
1090,2022-09-28,p803ee56,15,8
1091,2022-09-28,t146yc56,707,509
1092,2022-09-28,t531ka77,102,83
1093,2022-09-28,t790ek761,3,3
1094,2022-09-28,t834kx124,35,5
1095,2022-09-28,t949kt78,203,162
1096,2022-09-28,x085ee98,1426,1103
1097,2022-09-28,x304ak152,3,3
1098,2022-09-28,x444bc197,6,6
1099,2022-09-28,x920mb56,1,1
1100,2022-09-28,x922mm56,2,1
1101,2022-09-28,x947yk174,1,1
1102,2022-09-28,y090oe26,2,2
1103,2022-09-28,y199yc777,9,9
1104,2022-09-28,y455co750,1458,1157
1105,2022-09-28,y535ao47,487,326
1106,2022-09-28,y769aa178,174,153
1107,2022-09-29,a201ah761,299,215
1108,2022-09-29,a261ab198,2,2
1109,2022-09-29,a307hk156,3,2
1110,2022-09-29,a325bt198,203,118
1111,2022-09-29,a474ka159,4,2
1112,2022-09-29,a713bx790,1144,990
1113,2022-09-29,a714ht38,1320,794
1114,2022-09-29,a894ep152,134,113
1115,2022-09-29,a988ao54,613,534
1116,2022-09-29,b144ko147,190,89
1117,2022-09-29,b166pe750,1,1
1118,2022-09-29,b306ab797,3059,2505
1119,2022-09-29,b450yk24,19,17
1120,2022-09-29,b772ay05,3,3
1121,2022-09-29,b795mc156,49,37
1122,2022-09-29,c060cp78,4344,2957
1123,2022-09-29,c491ab797,343,284
1124,2022-09-29,c579bc154,14,7
1125,2022-09-29,c815mp09,41,35
1126,2022-09-29,c830bm797,15,11
1127,2022-09-29,e040xk196,12,6
1128,2022-09-29,e321mx750,11,2
1129,2022-09-29,e419ac11,30,27
1130,2022-09-29,e839bh150,2,1
1131,2022-09-29,e945yy163,1,1
1132,2022-09-29,h003ek178,13,11
1133,2022-09-29,h081ty93,994,773
1134,2022-09-29,h191yo26,1895,1587
1135,2022-09-29,h795ek47,268,222
1136,2022-09-29,k090mo777,11,11
1137,2022-09-29,k140hm198,1142,878
1138,2022-09-29,k426ek199,54,17
1139,2022-09-29,k484kh98,5,5
1140,2022-09-29,k684mx150,25,24
1141,2022-09-29,k828oh24,1,1
1142,2022-09-29,k894co178,22,21
1143,2022-09-29,m244ck38,3,3
1144,2022-09-29,m460ho197,457,374
1145,2022-09-29,m482ke97,1,1
1146,2022-09-29,m666ka98,9,8
1147,2022-09-29,m707mm78,971,773
1148,2022-09-29,m973by78,343,236
1149,2022-09-29,o007my790,2,2
1150,2022-09-29,o386bt40,6,4
1151,2022-09-29,o581kp761,9,8
1152,2022-09-29,o658po799,179,136
1153,2022-09-29,o783bh790,14089,10094
1154,2022-09-29,o969am198,16,16
1155,2022-09-29,p176hh198,4,4
1156,2022-09-29,p282oe198,7,2
1157,2022-09-29,p423cp74,5,2
1158,2022-09-29,p444ky777,44,33
1159,2022-09-29,p536kh761,38,35
1160,2022-09-29,p745hb198,6,6
1161,2022-09-29,p803ee56,8,7
1162,2022-09-29,t146yc56,730,527
1163,2022-09-29,t287at177,3,2
1164,2022-09-29,t531ka77,89,71
1165,2022-09-29,t621bc39,1,1
1166,2022-09-29,t790ek761,1,1
1167,2022-09-29,t834kx124,33,3
1168,2022-09-29,t949kt78,204,160
1169,2022-09-29,x085ee98,1179,975
1170,2022-09-29,x304ak152,1,1
1171,2022-09-29,x444bc197,1,1
1172,2022-09-29,x920mb56,3,3
1173,2022-09-29,x922mm56,3,3
1174,2022-09-29,y090oe26,25,24
1175,2022-09-29,y199yc777,9,9
1176,2022-09-29,y455co750,1171,951
1177,2022-09-29,y534ce24,1,1
1178,2022-09-29,y535ao47,342,194
1179,2022-09-29,y685yx174,1,1
1180,2022-09-29,y769aa178,123,106
1181,2022-09-30,a011ko790,423,330
1182,2022-09-30,a201ah761,160,112
1183,2022-09-30,a307hk156,1,1
1184,2022-09-30,a325bt198,104,68
1185,2022-09-30,a474ka159,1,1
1186,2022-09-30,a713bx790,1095,944
1187,2022-09-30,a714ht38,1247,763
1188,2022-09-30,a894ep152,75,65
1189,2022-09-30,a988ao54,601,526
1190,2022-09-30,b144ko147,134,68
1191,2022-09-30,b166pe750,7,4
1192,2022-09-30,b306ab797,2112,1752
1193,2022-09-30,b450yk24,12,11
1194,2022-09-30,b772ay05,1,1
1195,2022-09-30,b795mc156,24,21
1196,2022-09-30,c060cp78,866,573
1197,2022-09-30,c491ab797,231,171
1198,2022-09-30,c579bc154,9,9
1199,2022-09-30,c815mp09,41,36
1200,2022-09-30,c830bm797,10,8
1201,2022-09-30,e015mt51,7,2
1202,2022-09-30,e419ac11,30,20
1203,2022-09-30,e557ox750,1,1
1204,2022-09-30,e582ob154,1,1
1205,2022-09-30,e839bh150,2,2
1206,2022-09-30,e945yy163,5,4
1207,2022-09-30,h003ek178,7,7
1208,2022-09-30,h081ty93,631,502
1209,2022-09-30,h191yo26,1686,1431
1210,2022-09-30,h795ek47,160,126
1211,2022-09-30,k090mo777,6,5
1212,2022-09-30,k140hm198,1231,886
1213,2022-09-30,k426ek199,43,19
1214,2022-09-30,k484kh98,7,5
1215,2022-09-30,k684mx150,3,3
1216,2022-09-30,k725xc73,2,1
1217,2022-09-30,k894co178,15,15
1218,2022-09-30,m048pk198,2,1
1219,2022-09-30,m129ht98,1,1
1220,2022-09-30,m460ho197,214,175
1221,2022-09-30,m666ka98,229,137
1222,2022-09-30,m707mm78,494,386
1223,2022-09-30,m973by78,257,176
1224,2022-09-30,o386bt40,7,7
1225,2022-09-30,o543mc174,1,1
1226,2022-09-30,o581kp761,1,1
1227,2022-09-30,o658po799,101,79
1228,2022-09-30,o783bh790,9816,7153
1229,2022-09-30,p176hh198,2,2
1230,2022-09-30,p282oe198,2,1
1231,2022-09-30,p423cp74,2,1
1232,2022-09-30,p444ky777,53,40
1233,2022-09-30,p536kh761,24,22
1234,2022-09-30,p556to799,1,1
1235,2022-09-30,p745hb198,10,8
1236,2022-09-30,p803ee56,7,7
1237,2022-09-30,t146yc56,593,422
1238,2022-09-30,t287at177,4655,3935
1239,2022-09-30,t522mm797,1,1
1240,2022-09-30,t531ka77,75,59
1241,2022-09-30,t834kx124,29,3
1242,2022-09-30,t949kt78,134,113
1243,2022-09-30,x035em193,1,1
1244,2022-09-30,x085ee98,953,745
1245,2022-09-30,x304ak152,3,1
1246,2022-09-30,x444bc197,7,2
1247,2022-09-30,x922mm56,5,4
1248,2022-09-30,x947yk174,2,1
1249,2022-09-30,y090oe26,1,1
1250,2022-09-30,y199yc777,4,4
1251,2022-09-30,y455co750,736,593
1252,2022-09-30,y535ao47,165,90
1253,2022-09-30,y685yx174,1,1
1254,2022-09-30,y769aa178,107,99
1255,2022-10-01,a011ko790,87,69
1256,2022-10-01,a201ah761,141,97
1257,2022-10-01,a261ab198,1,1
1258,2022-10-01,a307hk156,549,425
1259,2022-10-01,a325bt198,100,58
1260,2022-10-01,a713bx790,1195,1049
1261,2022-10-01,a714ht38,1482,1005
1262,2022-10-01,a894ep152,65,54
1263,2022-10-01,a988ao54,582,518
1264,2022-10-01,b144ko147,93,43
1265,2022-10-01,b166pe750,7,6
1266,2022-10-01,b306ab797,1670,1371
1267,2022-10-01,b450yk24,15,14
1268,2022-10-01,b666mp66,1,1
1269,2022-10-01,b772ay05,6,6
1270,2022-10-01,b795mc156,27,23
1271,2022-10-01,c060cp78,944,637
1272,2022-10-01,c491ab797,88,71
1273,2022-10-01,c579bc154,7,7
1274,2022-10-01,c610pp39,1,1
1275,2022-10-01,c815mp09,37,32
1276,2022-10-01,c830bm797,14,13
1277,2022-10-01,c982ec150,1,1
1278,2022-10-01,e040xk196,5,1
1279,2022-10-01,e321mx750,7,3
1280,2022-10-01,e419ac11,24,18
1281,2022-10-01,e945yy163,3,2
1282,2022-10-01,h003ek178,10,9
1283,2022-10-01,h081ty93,506,412
1284,2022-10-01,h191yo26,1779,1481
1285,2022-10-01,h795ek47,138,106
1286,2022-10-01,k090mo777,13,9
1287,2022-10-01,k140hm198,592,452
1288,2022-10-01,k426ek199,39,10
1289,2022-10-01,k484kh98,1552,1040
1290,2022-10-01,k684mx150,7,7
1291,2022-10-01,k725xc73,9,7
1292,2022-10-01,k894co178,15,12
1293,2022-10-01,m244ck38,2,2
1294,2022-10-01,m460ho197,153,128
1295,2022-10-01,m482ke97,1,1
1296,2022-10-01,m666ka98,61,48
1297,2022-10-01,m707mm78,295,220
1298,2022-10-01,m973by78,232,140
1299,2022-10-01,o386bt40,5,5
1300,2022-10-01,o543mc174,2,2
1301,2022-10-01,o581kp761,8,8
1302,2022-10-01,o658po799,106,94
1303,2022-10-01,o783bh790,6793,5051
1304,2022-10-01,o969am198,1,1
1305,2022-10-01,p176hh198,395,342
1306,2022-10-01,p282oe198,89705,73498
1307,2022-10-01,p423cp74,1,1
1308,2022-10-01,p444ky777,39,36
1309,2022-10-01,p536kh761,21,21
1310,2022-10-01,p745hb198,28,27
1311,2022-10-01,p803ee56,488,375
1312,2022-10-01,t146yc56,807,617
1313,2022-10-01,t287at177,1047,900
1314,2022-10-01,t522mm797,3,3
1315,2022-10-01,t531ka77,52,50
1316,2022-10-01,t621bc39,1,1
1317,2022-10-01,t790ek761,1,1
1318,2022-10-01,t834kx124,28,2
1319,2022-10-01,t949kt78,98,82
1320,2022-10-01,x035em193,4,4
1321,2022-10-01,x085ee98,661,536
1322,2022-10-01,x304ak152,2,2
1323,2022-10-01,x444bc197,4,1
1324,2022-10-01,x920mb56,2,2
1325,2022-10-01,x922mm56,10,9
1326,2022-10-01,y199yc777,5,5
1327,2022-10-01,y455co750,693,547
1328,2022-10-01,y535ao47,142,77
1329,2022-10-01,y769aa178,101,93
1330,2022-10-02,a011ko790,75,49
1331,2022-10-02,a201ah761,124,82
1332,2022-10-02,a261ab198,1,1
1333,2022-10-02,a307hk156,644,518
1334,2022-10-02,a325bt198,98,58
1335,2022-10-02,a474ka159,387,315
1336,2022-10-02,a713bx790,993,856
1337,2022-10-02,a714ht38,1502,1062
1338,2022-10-02,a894ep152,76,58
1339,2022-10-02,a988ao54,472,436
1340,2022-10-02,b144ko147,148,61
1341,2022-10-02,b166pe750,17,13
1342,2022-10-02,b306ab797,1664,1400
1343,2022-10-02,b450yk24,12,10
1344,2022-10-02,b772ay05,2,2
1345,2022-10-02,b795mc156,10,10
1346,2022-10-02,c025ex797,1,1
1347,2022-10-02,c060cp78,666,472
1348,2022-10-02,c491ab797,85,65
1349,2022-10-02,c579bc154,19,12
1350,2022-10-02,c610pp39,1,1
1351,2022-10-02,c815mp09,40,33
1352,2022-10-02,c830bm797,14,13
1353,2022-10-02,e040xk196,3,2
1354,2022-10-02,e321mx750,2,2
1355,2022-10-02,e419ac11,20,19
1356,2022-10-02,e557ox750,2,2
1357,2022-10-02,e582ob154,1,1
1358,2022-10-02,e945yy163,6,5
1359,2022-10-02,e985et124,1,1
1360,2022-10-02,h003ek178,2,2
1361,2022-10-02,h081ty93,500,389
1362,2022-10-02,h191yo26,1399,1201
1363,2022-10-02,h795ek47,115,93
1364,2022-10-02,k090mo777,12,10
1365,2022-10-02,k140hm198,451,327
1366,2022-10-02,k426ek199,37,10
1367,2022-10-02,k484kh98,382,274
1368,2022-10-02,k784cy98,1,1
1369,2022-10-02,k828oh24,2,2
1370,2022-10-02,k894co178,14,13
1371,2022-10-02,m129ht98,3,3
1372,2022-10-02,m244ck38,1,1
1373,2022-10-02,m460ho197,78,62
1374,2022-10-02,m482ke97,3,1
1375,2022-10-02,m663hx198,1,1
1376,2022-10-02,m666ka98,15,13
1377,2022-10-02,m707mm78,341,249
1378,2022-10-02,m973by78,233,161
1379,2022-10-02,o007my790,1,1
1380,2022-10-02,o386bt40,4,4
1381,2022-10-02,o581kp761,8,7
1382,2022-10-02,o658po799,61,55
1383,2022-10-02,o783bh790,5591,4137
1384,2022-10-02,o969am198,2,2
1385,2022-10-02,p176hh198,164,149
1386,2022-10-02,p282oe198,28454,23566
1387,2022-10-02,p444ky777,48,40
1388,2022-10-02,p536kh761,34,21
1389,2022-10-02,p745hb198,19,18
1390,2022-10-02,p803ee56,465,342
1391,2022-10-02,t146yc56,838,632
1392,2022-10-02,t287at177,662,583
1393,2022-10-02,t522mm797,4,4
1394,2022-10-02,t531ka77,61,46
1395,2022-10-02,t621bc39,1,1
1396,2022-10-02,t790ek761,1,1
1397,2022-10-02,t834kx124,28,3
1398,2022-10-02,t949kt78,117,98
1399,2022-10-02,x035em193,3,2
1400,2022-10-02,x085ee98,389,333
1401,2022-10-02,x304ak152,1,1
1402,2022-10-02,x444bc197,15,10
1403,2022-10-02,x630om161,1,1
1404,2022-10-02,x922mm56,10,9
1405,2022-10-02,y090oe26,3,3
1406,2022-10-02,y199yc777,4,4
1407,2022-10-02,y455co750,561,456
1408,2022-10-02,y535ao47,189,103
1409,2022-10-02,y769aa178,75,71
1410,2022-10-03,a011ko790,32,32
1411,2022-10-03,a019pp186,1,1
1412,2022-10-03,a201ah761,95,57
1413,2022-10-03,a261ab198,1,1
1414,2022-10-03,a307hk156,208,171
1415,2022-10-03,a325bt198,97,63
1416,2022-10-03,a388xh122,1,1
1417,2022-10-03,a474ka159,474,379
1418,2022-10-03,a642ab136,36,20
1419,2022-10-03,a713bx790,871,733
1420,2022-10-03,a714ht38,1527,1012
1421,2022-10-03,a894ep152,73,52
1422,2022-10-03,a988ao54,328,296
1423,2022-10-03,b144ko147,158,61
1424,2022-10-03,b166pe750,10,10
1425,2022-10-03,b306ab797,5796,4804
1426,2022-10-03,b450yk24,17,17
1427,2022-10-03,b772ay05,2,2
1428,2022-10-03,b795mc156,4,4
1429,2022-10-03,b944hx190,2,2
1430,2022-10-03,c060cp78,340,246
1431,2022-10-03,c491ab797,154,122
1432,2022-10-03,c579bc154,22,12
1433,2022-10-03,c610pp39,3,3
1434,2022-10-03,c815mp09,45,33
1435,2022-10-03,c830bm797,10,10
1436,2022-10-03,e040xk196,1,1
1437,2022-10-03,e321mx750,5,5
1438,2022-10-03,e419ac11,23,23
1439,2022-10-03,e557ox750,1234,781
